Trade_ID,Symbol,Side,Entry_Time_UTC,Entry_Unix_ms,Entry_Unix_sec,Exit_Time_UTC,Exit_Unix_ms,Exit_Unix_sec,Entry_Price,Lowest_100_Price,ATR_14,Stop_Loss_Price,Take_Profit_Price,Exit_Price,Position_Size_USDT,Risk_USDT,Target_Reward_USDT,Result,PnL_USDT,PnL_Percent,Holding_Bars
1191,TACUSDT,LONG,2026-08-17 04:00:00 UTC,1786939200000,1786939200,2026-08-19 07:59:59 UTC,1787126399999,1787126399,0.00284,0.00256,6e-05,0.00244,0.00364,0.00244,50.0,7.07,14.15,LOSS,-7.07,-14.15,52
1192,TACUSDT,LONG,2026-08-17 05:00:00 UTC,1786942800000,1786942800,2026-08-19 07:59:59 UTC,1787126399999,1787126399,0.00284,0.00256,6e-05,0.00244,0.00363,0.00244,50.0,6.99,13.97,LOSS,-6.99,-13.97,51
1193,TACUSDT,LONG,2026-08-17 06:00:00 UTC,1786946400000,1786946400,2026-08-19 07:59:59 UTC,1787126399999,1787126399,0.00282,0.00256,6e-05,0.00245,0.00357,0.00245,50.0,6.64,13.28,LOSS,-6.64,-13.28,50
1194,TACUSDT,LONG,2026-08-17 07:00:00 UTC,1786950000000,1786950000,2026-08-19 07:59:59 UTC,1787126399999,1787126399,0.00284,0.00256,6e-05,0.00245,0.00363,0.00245,50.0,6.93,13.86,LOSS,-6.93,-13.86,49
1195,TACUSDT,LONG,2026-08-17 08:00:00 UTC,1786953600000,1786953600,2026-08-19 07:59:59 UTC,1787126399999,1787126399,0.0028,0.00256,6e-05,0.00245,0.00351,0.00245,50.0,6.31,12.63,LOSS,-6.31,-12.63,48
1196,TACUSDT,LONG,2026-08-17 09:00:00 UTC,1786957200000,1786957200,2026-08-19 07:59:59 UTC,1787126399999,1787126399,0.00282,0.00256,5e-05,0.00245,0.00355,0.00245,50.0,6.49,12.99,LOSS,-6.49,-12.99,47
1197,TACUSDT,LONG,2026-08-17 10:00:00 UTC,1786960800000,1786960800,2026-08-19 07:59:59 UTC,1787126399999,1787126399,0.0028,0.00256,5e-05,0.00246,0.0035,0.00246,50.0,6.18,12.35,LOSS,-6.18,-12.35,46
1198,TACUSDT,LONG,2026-08-17 11:00:00 UTC,1786964400000,1786964400,2026-08-19 07:59:59 UTC,1787126399999,1787126399,0.00284,0.00256,5e-05,0.00246,0.00361,0.00246,50.0,6.78,13.55,LOSS,-6.78,-13.55,45
1199,TACUSDT,LONG,2026-08-17 12:00:00 UTC,1786968000000,1786968000,2026-08-19 07:59:59 UTC,1787126399999,1787126399,0.00283,0.00256,5e-05,0.00246,0.00358,0.00246,50.0,6.6,13.19,LOSS,-6.6,-13.19,44
1200,TACUSDT,LONG,2026-08-17 13:00:00 UTC,1786971600000,1786971600,2026-08-19 07:59:59 UTC,1787126399999,1787126399,0.0028,0.00256,5e-05,0.00246,0.00347,0.00246,50.0,6.02,12.04,LOSS,-6.02,-12.04,43
1201,TACUSDT,LONG,2026-08-17 14:00:00 UTC,1786975200000,1786975200,2026-08-19 07:59:59 UTC,1787126399999,1787126399,0.00279,0.00256,5e-05,0.00246,0.00344,0.00246,50.0,5.83,11.66,LOSS,-5.83,-11.66,42
1202,TACUSDT,LONG,2026-08-17 15:00:00 UTC,1786978800000,1786978800,2026-08-19 07:59:59 UTC,1787126399999,1787126399,0.0028,0.00256,5e-05,0.00247,0.00346,0.00247,50.0,5.91,11.82,LOSS,-5.91,-11.82,41
1203,TACUSDT,LONG,2026-08-17 16:00:00 UTC,1786982400000,1786982400,2026-08-19 07:59:59 UTC,1787126399999,1787126399,0.00279,0.00256,5e-05,0.00247,0.00344,0.00247,50.0,5.79,11.58,LOSS,-5.79,-11.58,40
1204,TACUSDT,LONG,2026-08-17 17:00:00 UTC,1786986000000,1786986000,2026-08-19 07:59:59 UTC,1787126399999,1787126399,0.00274,0.00256,5e-05,0.00246,0.00328,0.00246,50.0,4.99,9.97,LOSS,-4.99,-9.97,39
1205,TACUSDT,LONG,2026-08-17 18:00:00 UTC,1786989600000,1786989600,2026-08-19 07:59:59 UTC,1787126399999,1787126399,0.00275,0.00256,5e-05,0.00246,0.00333,0.00246,50.0,5.23,10.46,LOSS,-5.23,-10.46,38
1206,TACUSDT,LONG,2026-08-17 19:00:00 UTC,1786993200000,1786993200,2026-08-19 07:59:59 UTC,1787126399999,1787126399,0.00272,0.00256,5e-05,0.00247,0.00324,0.00247,50.0,4.72,9.45,LOSS,-4.72,-9.45,37
1207,TACUSDT,LONG,2026-08-17 20:00:00 UTC,1786996800000,1786996800,2026-08-19 07:59:59 UTC,1787126399999,1787126399,0.00275,0.00256,5e-05,0.00247,0.00332,0.00247,50.0,5.17,10.35,LOSS,-5.17,-10.35,36
1208,TACUSDT,LONG,2026-08-17 21:00:00 UTC,1787000400000,1787000400,2026-08-19 07:59:59 UTC,1787126399999,1787126399,0.00274,0.00256,5e-05,0.00247,0.00328,0.00247,50.0,4.95,9.9,LOSS,-4.95,-9.9,35
1209,TACUSDT,LONG,2026-08-17 22:00:00 UTC,1787004000000,1787004000,2026-08-19 07:59:59 UTC,1787126399999,1787126399,0.00276,0.00256,4e-05,0.00247,0.00333,0.00247,50.0,5.2,10.41,LOSS,-5.2,-10.41,34
1210,TACUSDT,LONG,2026-08-17 23:00:00 UTC,1787007600000,1787007600,2026-08-19 07:59:59 UTC,1787126399999,1787126399,0.00272,0.00256,4e-05,0.00247,0.00322,0.00247,50.0,4.59,9.17,LOSS,-4.59,-9.17,33
1211,TACUSDT,LONG,2026-08-18 00:00:00 UTC,1787011200000,1787011200,2026-08-19 07:59:59 UTC,1787126399999,1787126399,0.00272,0.00256,4e-05,0.00247,0.00322,0.00247,50.0,4.57,9.15,LOSS,-4.57,-9.15,32
1212,TACUSDT,LONG,2026-08-18 01:00:00 UTC,1787014800000,1787014800,2026-08-19 07:59:59 UTC,1787126399999,1787126399,0.00277,0.00256,4e-05,0.00247,0.00337,0.00247,50.0,5.37,10.75,LOSS,-5.37,-10.75,31
1213,TACUSDT,LONG,2026-08-18 02:00:00 UTC,1787018400000,1787018400,2026-08-19 07:59:59 UTC,1787126399999,1787126399,0.00275,0.00256,4e-05,0.00247,0.0033,0.00247,50.0,4.99,9.99,LOSS,-4.99,-9.99,30
1214,TACUSDT,LONG,2026-08-18 03:00:00 UTC,1787022000000,1787022000,2026-08-19 07:59:59 UTC,1787126399999,1787126399,0.00268,0.00256,5e-05,0.00247,0.0031,0.00247,50.0,3.95,7.9,LOSS,-3.95,-7.9,29
1215,TACUSDT,LONG,2026-08-18 04:00:00 UTC,1787025600000,1787025600,2026-08-19 07:59:59 UTC,1787126399999,1787126399,0.0027,0.00256,5e-05,0.00247,0.00316,0.00247,50.0,4.28,8.56,LOSS,-4.28,-8.56,28
1216,TACUSDT,LONG,2026-08-18 05:00:00 UTC,1787029200000,1787029200,2026-08-19 07:59:59 UTC,1787126399999,1787126399,0.0027,0.00256,5e-05,0.00247,0.00315,0.00247,50.0,4.2,8.39,LOSS,-4.2,-8.39,27
1217,TACUSDT,LONG,2026-08-18 06:00:00 UTC,1787032800000,1787032800,2026-08-19 07:59:59 UTC,1787126399999,1787126399,0.00266,0.00256,5e-05,0.00246,0.00306,0.00246,50.0,3.75,7.5,LOSS,-3.75,-7.5,26
1218,TACUSDT,LONG,2026-08-18 07:00:00 UTC,1787036400000,1787036400,2026-08-19 07:59:59 UTC,1787126399999,1787126399,0.00266,0.00256,5e-05,0.00247,0.00303,0.00247,50.0,3.57,7.13,LOSS,-3.57,-7.13,25
1219,TACUSDT,LONG,2026-08-18 08:00:00 UTC,1787040000000,1787040000,2026-08-19 07:59:59 UTC,1787126399999,1787126399,0.00265,0.00256,5e-05,0.00247,0.00302,0.00247,50.0,3.45,6.9,LOSS,-3.45,-6.9,24
1220,TACUSDT,LONG,2026-08-18 09:00:00 UTC,1787043600000,1787043600,2026-08-19 07:59:59 UTC,1787126399999,1787126399,0.00263,0.00256,4e-05,0.00247,0.00294,0.00247,50.0,2.98,5.97,LOSS,-2.98,-5.97,23
1221,TACUSDT,LONG,2026-08-18 10:00:00 UTC,1787047200000,1787047200,2026-08-19 07:59:59 UTC,1787126399999,1787126399,0.00264,0.00256,4e-05,0.00247,0.00297,0.00247,50.0,3.15,6.3,LOSS,-3.15,-6.3,22
1222,TACUSDT,LONG,2026-08-18 11:00:00 UTC,1787050800000,1787050800,2026-08-19 07:59:59 UTC,1787126399999,1787126399,0.00263,0.00256,4e-05,0.00247,0.00294,0.00247,50.0,2.95,5.91,LOSS,-2.95,-5.91,21
1223,TACUSDT,LONG,2026-08-18 12:00:00 UTC,1787054400000,1787054400,2026-08-19 07:59:59 UTC,1787126399999,1787126399,0.00267,0.00256,4e-05,0.00247,0.00308,0.00247,50.0,3.75,7.51,LOSS,-3.75,-7.51,20
1224,TACUSDT,LONG,2026-08-18 13:00:00 UTC,1787058000000,1787058000,2026-08-19 07:59:59 UTC,1787126399999,1787126399,0.00268,0.00256,4e-05,0.00247,0.00308,0.00247,50.0,3.76,7.51,LOSS,-3.76,-7.51,19
1225,TACUSDT,LONG,2026-08-18 14:00:00 UTC,1787061600000,1787061600,2026-08-19 07:59:59 UTC,1787126399999,1787126399,0.00269,0.00256,4e-05,0.00248,0.00313,0.00248,50.0,4.01,8.03,LOSS,-4.01,-8.03,18
1226,TACUSDT,LONG,2026-08-18 15:00:00 UTC,1787065200000,1787065200,2026-08-19 07:59:59 UTC,1787126399999,1787126399,0.00272,0.00256,4e-05,0.00248,0.0032,0.00248,50.0,4.44,8.87,LOSS,-4.44,-8.87,17
1227,TACUSDT,LONG,2026-08-18 16:00:00 UTC,1787068800000,1787068800,2026-08-19 07:59:59 UTC,1787126399999,1787126399,0.00272,0.00256,4e-05,0.00248,0.00321,0.00248,50.0,4.51,9.01,LOSS,-4.51,-9.01,16
1228,TACUSDT,LONG,2026-08-18 17:00:00 UTC,1787072400000,1787072400,2026-08-19 07:59:59 UTC,1787126399999,1787126399,0.00271,0.00256,4e-05,0.00248,0.00318,0.00248,50.0,4.34,8.68,LOSS,-4.34,-8.68,15
1229,TACUSDT,LONG,2026-08-18 18:00:00 UTC,1787076000000,1787076000,2026-08-19 07:59:59 UTC,1787126399999,1787126399,0.0027,0.00256,4e-05,0.00248,0.00314,0.00248,50.0,4.08,8.16,LOSS,-4.08,-8.16,14
1230,TACUSDT,LONG,2026-08-18 19:00:00 UTC,1787079600000,1787079600,2026-08-19 07:59:59 UTC,1787126399999,1787126399,0.00268,0.00256,4e-05,0.00248,0.00309,0.00248,50.0,3.79,7.59,LOSS,-3.79,-7.59,13
1231,TACUSDT,LONG,2026-08-18 20:00:00 UTC,1787083200000,1787083200,2026-08-19 07:59:59 UTC,1787126399999,1787126399,0.00268,0.00256,4e-05,0.00248,0.00308,0.00248,50.0,3.72,7.44,LOSS,-3.72,-7.44,12
1232,TACUSDT,LONG,2026-08-18 21:00:00 UTC,1787086800000,1787086800,2026-08-19 07:59:59 UTC,1787126399999,1787126399,0.00269,0.00256,4e-05,0.00249,0.00309,0.00249,50.0,3.72,7.43,LOSS,-3.72,-7.43,11
1233,TACUSDT,LONG,2026-08-18 22:00:00 UTC,1787090400000,1787090400,2026-08-19 07:59:59 UTC,1787126399999,1787126399,0.00265,0.00256,4e-05,0.00249,0.00297,0.00249,50.0,3.07,6.14,LOSS,-3.07,-6.14,10
1234,TACUSDT,LONG,2026-08-18 23:00:00 UTC,1787094000000,1787094000,2026-08-19 07:59:59 UTC,1787126399999,1787126399,0.00265,0.00256,4e-05,0.00249,0.00298,0.00249,50.0,3.09,6.19,LOSS,-3.09,-6.19,9
1235,TACUSDT,LONG,2026-08-19 00:00:00 UTC,1787097600000,1787097600,2026-08-19 07:59:59 UTC,1787126399999,1787126399,0.00266,0.00256,4e-05,0.00249,0.00299,0.00249,50.0,3.13,6.26,LOSS,-3.13,-6.26,8
1236,TACUSDT,LONG,2026-08-19 01:00:00 UTC,1787101200000,1787101200,2026-08-19 07:59:59 UTC,1787126399999,1787126399,0.0027,0.00256,4e-05,0.00248,0.00314,0.00248,50.0,4.04,8.09,LOSS,-4.04,-8.09,7
1237,TACUSDT,LONG,2026-08-19 02:00:00 UTC,1787104800000,1787104800,2026-08-19 07:59:59 UTC,1787126399999,1787126399,0.00267,0.00256,4e-05,0.00248,0.00304,0.00248,50.0,3.48,6.96,LOSS,-3.48,-6.96,6
1238,TACUSDT,LONG,2026-08-19 03:00:00 UTC,1787108400000,1787108400,2026-08-19 07:59:59 UTC,1787126399999,1787126399,0.00267,0.00261,4e-05,0.00253,0.00294,0.00253,50.0,2.52,5.05,LOSS,-2.52,-5.05,5
1239,TACUSDT,LONG,2026-08-19 04:00:00 UTC,1787112000000,1787112000,2026-08-19 07:59:59 UTC,1787126399999,1787126399,0.00268,0.00261,4e-05,0.00253,0.00297,0.00253,50.0,2.73,5.45,LOSS,-2.73,-5.45,4
1240,TACUSDT,LONG,2026-08-19 05:00:00 UTC,1787115600000,1787115600,2026-08-19 07:59:59 UTC,1787126399999,1787126399,0.00262,0.00261,4e-05,0.00253,0.0028,0.00253,50.0,1.71,3.42,LOSS,-1.71,-3.42,3
1241,TACUSDT,LONG,2026-08-19 06:00:00 UTC,1787119200000,1787119200,2026-08-19 07:59:59 UTC,1787126399999,1787126399,0.00262,0.00261,4e-05,0.00253,0.0028,0.00253,50.0,1.72,3.44,LOSS,-1.72,-3.44,2
1242,TACUSDT,LONG,2026-08-19 07:00:00 UTC,1787122800000,1787122800,2026-08-19 07:59:59 UTC,1787126399999,1787126399,0.00257,0.00256,4e-05,0.00248,0.00275,0.00248,50.0,1.75,3.51,LOSS,-1.75,-3.51,1
1243,TACUSDT,LONG,2026-08-19 08:00:00 UTC,1787126400000,1787126400,2026-08-19 09:59:59 UTC,1787133599999,1787133599,0.00245,0.00241,5e-05,0.00231,0.00272,0.00231,50.0,2.75,5.49,LOSS,-2.75,-5.49,2
1244,TACUSDT,LONG,2026-08-19 09:00:00 UTC,1787130000000,1787130000,2026-08-19 09:59:59 UTC,1787133599999,1787133599,0.00246,0.00241,5e-05,0.00231,0.00275,0.00231,50.0,2.99,5.99,LOSS,-2.99,-5.99,1
1245,TACUSDT,LONG,2026-08-19 10:00:00 UTC,1787133600000,1787133600,2026-08-21 08:59:59 UTC,1787302799999,1787302799,0.00232,0.00226,6e-05,0.00213,0.0027,0.0027,50.0,4.06,8.12,WIN,8.12,16.23,47
1246,TACUSDT,LONG,2026-08-19 11:00:00 UTC,1787137200000,1787137200,2026-08-22 19:59:59 UTC,1787428799999,1787428799,0.00239,0.00226,6e-05,0.00213,0.0029,0.00213,50.0,5.37,10.73,LOSS,-5.37,-10.73,81
1247,TACUSDT,LONG,2026-08-19 12:00:00 UTC,1787140800000,1787140800,2026-08-22 19:59:59 UTC,1787428799999,1787428799,0.00239,0.00226,6e-05,0.00213,0.00292,0.00213,50.0,5.46,10.91,LOSS,-5.46,-10.91,80
1248,TACUSDT,LONG,2026-08-19 13:00:00 UTC,1787144400000,1787144400,2026-08-22 19:59:59 UTC,1787428799999,1787428799,0.0024,0.00226,6e-05,0.00214,0.00294,0.00214,50.0,5.55,11.1,LOSS,-5.55,-11.1,79
1249,TACUSDT,LONG,2026-08-19 14:00:00 UTC,1787148000000,1787148000,2026-08-21 10:59:59 UTC,1787309999999,1787309999,0.00237,0.00226,6e-05,0.00214,0.00284,0.00284,50.0,4.94,9.88,WIN,9.88,19.76,45
1250,TACUSDT,LONG,2026-08-19 15:00:00 UTC,1787151600000,1787151600,2026-08-22 19:59:59 UTC,1787428799999,1787428799,0.00243,0.00226,6e-05,0.00214,0.00301,0.00214,50.0,6.02,12.03,LOSS,-6.02,-12.03,77
1251,TACUSDT,LONG,2026-08-19 16:00:00 UTC,1787155200000,1787155200,2026-08-22 19:59:59 UTC,1787428799999,1787428799,0.00248,0.00226,6e-05,0.00213,0.00317,0.00213,50.0,7.02,14.03,LOSS,-7.02,-14.03,76
1252,TACUSDT,LONG,2026-08-19 17:00:00 UTC,1787158800000,1787158800,2026-08-22 19:59:59 UTC,1787428799999,1787428799,0.00249,0.00226,6e-05,0.00214,0.0032,0.00214,50.0,7.11,14.21,LOSS,-7.11,-14.21,75
1253,TACUSDT,LONG,2026-08-19 18:00:00 UTC,1787162400000,1787162400,2026-08-22 19:59:59 UTC,1787428799999,1787428799,0.00246,0.00226,6e-05,0.00214,0.00311,0.00214,50.0,6.55,13.11,LOSS,-6.55,-13.11,74
1254,TACUSDT,LONG,2026-08-19 19:00:00 UTC,1787166000000,1787166000,2026-08-22 19:59:59 UTC,1787428799999,1787428799,0.00245,0.00226,6e-05,0.00214,0.00308,0.00214,50.0,6.37,12.74,LOSS,-6.37,-12.74,73
1255,TACUSDT,LONG,2026-08-19 20:00:00 UTC,1787169600000,1787169600,2026-08-22 19:59:59 UTC,1787428799999,1787428799,0.00246,0.00226,6e-05,0.00215,0.00309,0.00215,50.0,6.41,12.82,LOSS,-6.41,-12.82,72
1256,TACUSDT,LONG,2026-08-19 21:00:00 UTC,1787173200000,1787173200,2026-08-22 19:59:59 UTC,1787428799999,1787428799,0.00248,0.00226,5e-05,0.00215,0.00316,0.00215,50.0,6.78,13.55,LOSS,-6.78,-13.55,71
1257,TACUSDT,LONG,2026-08-19 22:00:00 UTC,1787176800000,1787176800,2026-08-22 19:59:59 UTC,1787428799999,1787428799,0.00248,0.00226,5e-05,0.00215,0.00314,0.00215,50.0,6.63,13.26,LOSS,-6.63,-13.26,70
1258,TACUSDT,LONG,2026-08-19 23:00:00 UTC,1787180400000,1787180400,2026-08-22 19:59:59 UTC,1787428799999,1787428799,0.00246,0.00226,5e-05,0.00215,0.00307,0.00215,50.0,6.2,12.4,LOSS,-6.2,-12.4,69
1259,TACUSDT,LONG,2026-08-20 00:00:00 UTC,1787184000000,1787184000,2026-08-22 19:59:59 UTC,1787428799999,1787428799,0.00246,0.00226,5e-05,0.00216,0.00306,0.00216,50.0,6.11,12.22,LOSS,-6.11,-12.22,68
1260,TACUSDT,LONG,2026-08-20 01:00:00 UTC,1787187600000,1787187600,2026-08-22 19:59:59 UTC,1787428799999,1787428799,0.00246,0.00226,5e-05,0.00216,0.00307,0.00216,50.0,6.15,12.3,LOSS,-6.15,-12.3,67
1261,TACUSDT,LONG,2026-08-20 02:00:00 UTC,1787191200000,1787191200,2026-08-22 19:59:59 UTC,1787428799999,1787428799,0.00244,0.00226,5e-05,0.00216,0.003,0.00216,50.0,5.72,11.45,LOSS,-5.72,-11.45,66
1262,TACUSDT,LONG,2026-08-20 03:00:00 UTC,1787194800000,1787194800,2026-08-22 19:59:59 UTC,1787428799999,1787428799,0.00246,0.00226,5e-05,0.00216,0.00304,0.00216,50.0,5.96,11.93,LOSS,-5.96,-11.93,65
1263,TACUSDT,LONG,2026-08-20 04:00:00 UTC,1787198400000,1787198400,2026-08-22 19:59:59 UTC,1787428799999,1787428799,0.00244,0.00226,5e-05,0.00217,0.00298,0.00217,50.0,5.56,11.12,LOSS,-5.56,-11.12,64
1264,TACUSDT,LONG,2026-08-20 05:00:00 UTC,1787202000000,1787202000,2026-08-22 19:59:59 UTC,1787428799999,1787428799,0.00244,0.00226,4e-05,0.00217,0.00299,0.00217,50.0,5.61,11.23,LOSS,-5.61,-11.23,63
1265,TACUSDT,LONG,2026-08-20 06:00:00 UTC,1787205600000,1787205600,2026-08-22 19:59:59 UTC,1787428799999,1787428799,0.00243,0.00226,4e-05,0.00217,0.00295,0.00217,50.0,5.32,10.64,LOSS,-5.32,-10.64,62
1266,TACUSDT,LONG,2026-08-20 07:00:00 UTC,1787209200000,1787209200,2026-08-22 19:59:59 UTC,1787428799999,1787428799,0.00244,0.00226,4e-05,0.00217,0.00297,0.00217,50.0,5.42,10.83,LOSS,-5.42,-10.83,61
1267,TACUSDT,LONG,2026-08-20 08:00:00 UTC,1787212800000,1787212800,2026-08-22 19:59:59 UTC,1787428799999,1787428799,0.00242,0.00226,4e-05,0.00218,0.00292,0.00218,50.0,5.13,10.26,LOSS,-5.13,-10.26,60
1268,TACUSDT,LONG,2026-08-20 09:00:00 UTC,1787216400000,1787216400,2026-08-22 19:59:59 UTC,1787428799999,1787428799,0.00249,0.00226,4e-05,0.00217,0.00313,0.00217,50.0,6.44,12.87,LOSS,-6.44,-12.87,59
1269,TACUSDT,LONG,2026-08-20 10:00:00 UTC,1787220000000,1787220000,2026-08-22 19:59:59 UTC,1787428799999,1787428799,0.00249,0.00226,4e-05,0.00217,0.00312,0.00217,50.0,6.34,12.67,LOSS,-6.34,-12.67,58
1270,TACUSDT,LONG,2026-08-20 11:00:00 UTC,1787223600000,1787223600,2026-08-22 19:59:59 UTC,1787428799999,1787428799,0.00249,0.00226,4e-05,0.00217,0.00312,0.00217,50.0,6.3,12.61,LOSS,-6.3,-12.61,57
1271,TACUSDT,LONG,2026-08-20 12:00:00 UTC,1787227200000,1787227200,2026-08-22 19:59:59 UTC,1787428799999,1787428799,0.00248,0.00226,4e-05,0.00218,0.00309,0.00218,50.0,6.11,12.22,LOSS,-6.11,-12.22,56
1272,TACUSDT,LONG,2026-08-20 13:00:00 UTC,1787230800000,1787230800,2026-08-22 19:59:59 UTC,1787428799999,1787428799,0.00249,0.00226,4e-05,0.00218,0.00311,0.00218,50.0,6.25,12.51,LOSS,-6.25,-12.51,55
1273,TACUSDT,LONG,2026-08-20 14:00:00 UTC,1787234400000,1787234400,2026-08-22 19:59:59 UTC,1787428799999,1787428799,0.00254,0.00226,4e-05,0.00217,0.00328,0.00217,50.0,7.26,14.52,LOSS,-7.26,-14.52,54
1274,TACUSDT,LONG,2026-08-20 15:00:00 UTC,1787238000000,1787238000,2026-08-22 19:59:59 UTC,1787428799999,1787428799,0.00249,0.00226,4e-05,0.00217,0.00314,0.00217,50.0,6.47,12.94,LOSS,-6.47,-12.94,53
1275,TACUSDT,LONG,2026-08-20 16:00:00 UTC,1787241600000,1787241600,2026-08-22 19:59:59 UTC,1787428799999,1787428799,0.00254,0.00226,4e-05,0.00217,0.00327,0.00217,50.0,7.26,14.51,LOSS,-7.26,-14.51,52
1276,TACUSDT,LONG,2026-08-20 17:00:00 UTC,1787245200000,1787245200,2026-08-22 19:59:59 UTC,1787428799999,1787428799,0.00255,0.00226,4e-05,0.00217,0.00331,0.00217,50.0,7.47,14.95,LOSS,-7.47,-14.95,51
1277,TACUSDT,LONG,2026-08-20 18:00:00 UTC,1787248800000,1787248800,2026-08-22 19:59:59 UTC,1787428799999,1787428799,0.00252,0.00226,4e-05,0.00217,0.00323,0.00217,50.0,7.01,14.02,LOSS,-7.01,-14.02,50
1278,TACUSDT,LONG,2026-08-20 19:00:00 UTC,1787252400000,1787252400,2026-08-22 19:59:59 UTC,1787428799999,1787428799,0.00253,0.00226,4e-05,0.00217,0.00325,0.00217,50.0,7.11,14.22,LOSS,-7.11,-14.22,49
1279,TACUSDT,LONG,2026-08-20 20:00:00 UTC,1787256000000,1787256000,2026-08-22 19:59:59 UTC,1787428799999,1787428799,0.00253,0.00226,4e-05,0.00218,0.00323,0.00218,50.0,6.94,13.87,LOSS,-6.94,-13.87,48
1280,TACUSDT,LONG,2026-08-20 21:00:00 UTC,1787259600000,1787259600,2026-08-22 19:59:59 UTC,1787428799999,1787428799,0.00254,0.00226,4e-05,0.00218,0.00327,0.00218,50.0,7.18,14.36,LOSS,-7.18,-14.36,47
1281,TACUSDT,LONG,2026-08-20 22:00:00 UTC,1787263200000,1787263200,2026-08-22 19:59:59 UTC,1787428799999,1787428799,0.00255,0.00226,4e-05,0.00218,0.00329,0.00218,50.0,7.26,14.52,LOSS,-7.26,-14.52,46
1282,TACUSDT,LONG,2026-08-20 23:00:00 UTC,1787266800000,1787266800,2026-08-22 19:59:59 UTC,1787428799999,1787428799,0.00256,0.00226,4e-05,0.00218,0.00332,0.00218,50.0,7.43,14.86,LOSS,-7.43,-14.86,45
1283,TACUSDT,LONG,2026-08-21 00:00:00 UTC,1787270400000,1787270400,2026-08-22 19:59:59 UTC,1787428799999,1787428799,0.00257,0.00226,4e-05,0.00218,0.00336,0.00218,50.0,7.61,15.22,LOSS,-7.61,-15.22,44
1284,TACUSDT,LONG,2026-08-21 01:00:00 UTC,1787274000000,1787274000,2026-08-22 19:59:59 UTC,1787428799999,1787428799,0.00252,0.00226,4e-05,0.00218,0.00321,0.00218,50.0,6.84,13.69,LOSS,-6.84,-13.69,43
1285,TACUSDT,LONG,2026-08-21 02:00:00 UTC,1787277600000,1787277600,2026-08-22 19:59:59 UTC,1787428799999,1787428799,0.00255,0.00226,4e-05,0.00217,0.00329,0.00217,50.0,7.33,14.66,LOSS,-7.33,-14.66,42
1286,TACUSDT,LONG,2026-08-21 03:00:00 UTC,1787281200000,1787281200,2026-08-22 19:59:59 UTC,1787428799999,1787428799,0.00257,0.00226,4e-05,0.00217,0.00335,0.00217,50.0,7.65,15.3,LOSS,-7.65,-15.3,41
1287,TACUSDT,LONG,2026-08-21 04:00:00 UTC,1787284800000,1787284800,2026-08-22 19:59:59 UTC,1787428799999,1787428799,0.00254,0.00226,4e-05,0.00217,0.00327,0.00217,50.0,7.19,14.38,LOSS,-7.19,-14.38,40
1288,TACUSDT,LONG,2026-08-21 05:00:00 UTC,1787288400000,1787288400,2026-08-22 19:59:59 UTC,1787428799999,1787428799,0.00256,0.00226,4e-05,0.00217,0.00334,0.00217,50.0,7.59,15.18,LOSS,-7.59,-15.18,39
1289,TACUSDT,LONG,2026-08-21 06:00:00 UTC,1787292000000,1787292000,2026-08-22 19:59:59 UTC,1787428799999,1787428799,0.0026,0.00226,4e-05,0.00217,0.00345,0.00217,50.0,8.2,16.4,LOSS,-8.2,-16.4,38
1290,TACUSDT,LONG,2026-08-21 07:00:00 UTC,1787295600000,1787295600,2026-08-22 19:59:59 UTC,1787428799999,1787428799,0.00261,0.00226,4e-05,0.00217,0.00349,0.00217,50.0,8.4,16.8,LOSS,-8.4,-16.8,37
1291,TACUSDT,LONG,2026-08-21 08:00:00 UTC,1787299200000,1787299200,2026-08-22 19:59:59 UTC,1787428799999,1787428799,0.00268,0.00226,4e-05,0.00217,0.00369,0.00217,50.0,9.49,18.97,LOSS,-9.49,-18.97,36
1292,TACUSDT,LONG,2026-08-21 09:00:00 UTC,1787302800000,1787302800,2026-08-22 19:59:59 UTC,1787428799999,1787428799,0.00275,0.00226,5e-05,0.00216,0.00393,0.00216,50.0,10.69,21.37,LOSS,-10.69,-21.37,35
